zipcode,date_time,DNI,Temperature,solar_prod_by_panel_wh,panels,solar_prod_kwh,solar_prod_mwh,real_pred_demand_mwh
32536,2019-03-05,394.04166666666674,5.433333333333334,180.63314648086617,320800.0,1390730.7213854848,1390.7307213854847,1195.3895289124996
32536,2019-03-06,395.625,4.675,184.87793666861205,320800.0,1423412.209998978,1423.4122099989781,1238.768495915
32536,2019-03-07,345.375,8.9875,174.26293296530457,320800.0,1341685.173486473,1341.685173486473,1124.74249523125
32536,2019-03-08,183.83333333333331,13.891666666666667,114.97561257775911,320800.0,885220.2363586829,885.2202363586829,1058.10488805625
32536,2019-03-09,82.08333333333333,17.083333333333336,73.28167114324259,320800.0,564210.2424660535,564.2102424660535,1129.62190163375
32536,2019-03-10,102.33333333333331,19.3,44.27302928502964,320800.0,340866.90707130014,340.86690707130015,1161.28845047875
32536,2019-03-11,39.5,20.633333333333336,13.779090504517853,320800.0,106087.97361238385,106.08797361238385,1265.5130669174996
32536,2019-03-12,281.25,16.8625,144.5959500268092,320800.0,1113273.1384464095,1113.2731384464096,1084.4332788875
32536,2019-03-13,24.16666666666667,17.608333333333334,15.358414113079355,320800.0,118247.50193942056,118.24750193942056,1138.56449084
32536,2019-03-14,58.58333333333334,19.870833333333334,92.13805509358596,320800.0,709389.3137765371,709.389313776537,1174.17089342125
32536,2019-03-15,63.83333333333334,20.029166666666672,32.20853219360312,320800.0,247979.93106498913,247.97993106498913,1182.545419975
32536,2019-03-16,12.458333333333336,12.204166666666666,6.817256829191699,320800.0,52487.423779312725,52.48742377931273,1095.2357817875
32536,2019-03-17,73.75,11.045833333333334,40.871672779468895,320800.0,314679.18306368694,314.67918306368693,1097.3145885625
32536,2019-03-18,58.79166666666666,11.591666666666667,32.337682096026825,320800.0,248974.28199372976,248.97428199372976,1104.90920535
32536,2019-03-19,276.2083333333333,11.7,108.83163619528271,320800.0,837916.5333947208,837.9165333947208,1116.0198091925
32536,2019-03-20,354.95833333333326,12.191666666666665,165.94599209693484,320800.0,1277651.3823527205,1277.6513823527205,1104.9464060875
32536,2019-03-21,341.3333333333333,12.66666666666667,164.92166063773976,320800.0,1269764.8495820859,1269.7648495820858,1117.06138057
32536,2019-03-22,408.29166666666674,12.941666666666665,189.21818625775785,320800.0,1456828.6596357294,1456.8286596357293,1096.5232722125
32536,2019-03-23,378.0,13.833333333333336,177.7435188755171,320800.0,1368482.9005263813,1368.4829005263814,1069.97340149375
32536,2019-03-24,321.875,15.195833333333333,156.6606440057314,320800.0,1206161.6303289272,1206.1616303289272,1068.1985321349996
32536,2019-03-25,213.20833333333331,16.95416666666667,110.78071696647984,320800.0,852922.8960683215,852.9228960683215,1123.80237593125
32536,2019-03-26,144.83333333333334,15.895833333333336,118.74852326803612,320800.0,914268.6303452638,914.2686303452638,1108.45320382125
32536,2019-03-27,377.95833333333326,13.77083333333333,183.68146759593571,320800.0,1414200.3553146282,1414.2003553146283,1066.9380923125
32536,2019-03-28,379.16666666666674,13.375000000000002,179.4517788092602,320800.0,1381635.135408256,1381.635135408256,1066.5394777875
32536,2019-03-29,291.875,16.366666666666664,153.35279648973165,320800.0,1180693.850733742,1180.6938507337418,1110.40198046875
32536,2019-03-30,263.0416666666667,17.829166666666673,183.62494435221436,320800.0,1413765.1715565687,1413.7651715565687,1128.27952164375
32536,2019-03-31,13.791666666666664,13.987500000000002,18.06860346454677,320800.0,139113.79179423847,139.11379179423847,1082.234493575
32536,2019-04-01,363.29166666666674,11.6875,142.28147877074525,320800.0,1095453.5613517219,1095.4535613517219,1132.72020570625
32536,2019-04-02,394.125,13.470833333333333,175.77595534964473,320800.0,1353334.2354279847,1353.3342354279848,1084.73507295
32536,2019-04-03,318.2083333333333,14.250000000000002,151.4183881917494,320800.0,1165800.454365917,1165.800454365917,1066.8174732325
32536,2019-04-04,42.083333333333336,15.954166666666673,42.408787882082315,320800.0,326513.73966172815,326.51373966172815,1092.466420925
32536,2019-04-05,17.125,19.991666666666664,4.401692060195938,320800.0,33889.50750986057,33.889507509860564,1190.68474425
32536,2019-04-06,121.66666666666669,20.95,69.20165685440806,320800.0,532797.3964534586,532.7973964534585,1226.32058715
32536,2019-04-07,113.04166666666669,19.941666666666674,66.44446250468253,320800.0,511569.20571605174,511.5692057160517,1182.53327430375
32536,2019-04-08,18.20833333333333,20.862500000000004,21.978019200315536,320800.0,169213.16542706935,169.21316542706936,1201.0469973625
32536,2019-04-09,130.29166666666666,20.670833333333327,41.008867374538326,320800.0,315735.4716900455,315.7354716900455,1235.636538725
32536,2019-04-10,396.08333333333326,21.48333333333333,189.3303933526076,320800.0,1457692.5645003964,1457.6925645003964,1245.7625794725
32536,2019-04-11,383.41666666666674,21.191666666666666,178.41311592254533,320800.0,1373638.262110861,1373.638262110861,1214.6560618625
32536,2019-04-12,88.83333333333331,20.962499999999995,55.2154106788344,320800.0,425114.48989848176,425.11448989848174,1207.7042048375
32536,2019-04-13,176.66666666666663,21.35416666666667,111.28398147774915,320800.0,856797.6301934863,856.7976301934864,1228.10417774125
32536,2019-04-14,245.25,22.379166666666666,85.99829288580578,320800.0,662118.0565863958,662.1180565863958,1270.6872706875
32536,2019-04-15,423.125,14.3125,201.32540298033229,320800.0,1550044.5426261744,1550.0445426261745,1076.1506701825
32536,2019-04-16,402.04166666666674,16.554166666666667,196.1993706617149,320800.0,1510578.1945986752,1510.5781945986753,1079.3912239625
32536,2019-04-17,194.66666666666663,18.058333333333334,94.79769724524459,320800.0,729866.4306305872,729.8664306305872,1099.41662732125
32536,2019-04-18,68.125,20.8,95.8622969167934,320800.0,738062.9964217758,738.0629964217758,1226.22758530625
32536,2019-04-19,115.0,19.095833333333328,65.1191190676797,320800.0,501365.1215258796,501.3651215258796,1131.59913315
32536,2019-04-20,421.29166666666674,14.10416666666667,191.88242712754527,320800.0,1477341.1829403965,1477.3411829403965,1064.710236225
32536,2019-04-21,426.54166666666674,15.420833333333327,203.71522962536113,320800.0,1568444.2959315802,1568.4442959315802,1108.500086605
32536,2019-04-22,408.54166666666674,17.641666666666673,199.45461333410304,320800.0,1535640.958981926,1535.6409589819261,1107.8118483249998
32536,2019-04-23,297.9166666666667,18.45833333333333,142.3680004709243,320800.0,1096119.7092257405,1096.1197092257405,1148.6397809125
32536,2019-04-24,50.20833333333334,19.591666666666665,28.220978722624757,320800.0,217278.9593812325,217.2789593812325,1155.1720825999998
32536,2019-04-25,27.75,19.3125,32.83085527577789,320800.0,252771.32093926915,252.77132093926915,1176.7534375999999
32536,2019-04-26,360.04166666666674,20.558333333333334,164.86979895968784,320800.0,1269365.5561504287,1269.3655561504288,1200.922485755
32536,2019-04-27,396.5,17.6,200.07677556833204,320800.0,1540431.110455702,1540.431110455702,1146.80001967125
32536,2019-04-28,307.3333333333333,18.9375,150.2236005643166,320800.0,1156601.5454647862,1156.6015454647863,1141.02791875
32536,2019-04-29,413.95833333333326,19.9,188.90835392893774,320800.0,1454443.1985696775,1454.4431985696776,1186.67975226875
32536,2019-04-30,342.0,21.58333333333333,178.18745098882937,320800.0,1371900.8226531951,1371.900822653195,1280.45687417
32536,2019-05-01,315.625,22.37083333333333,109.72833000447861,320800.0,844820.3583704818,844.8203583704818,1322.81543233375
