Year,Month,Day,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,date_time
2014,1,1,33.82109788359789,3.478835978835979,14.730158730158733,0.10742063492063497,3.339285714285715,87.79466269841271,17.396494708994712,1017.1626984126984,2014-01-01
2014,1,2,61.9156746031746,79.46891534391534,18.635251322751323,0.10742063492063497,3.539285714285713,95.7550496031746,19.65806878306878,1009.593253968254,2014-01-02
2014,1,3,38.55853174603175,250.44477513227517,5.317129629629629,0.10742063492063497,5.9122023809523805,71.56706679894178,10.786375661375663,1015.0661375661376,2014-01-03
2014,1,4,57.47883597883598,30.6739417989418,7.463293650793649,0.10742063492063497,3.2922619047619066,80.12435185185187,11.474867724867726,1017.1097883597882,2014-01-04
2014,1,5,35.45965608465608,267.70171957671954,15.885251322751323,0.10742063492063497,2.0604166666666663,88.52097222222221,18.438161375661373,1010.5787037037038,2014-01-05
2014,1,6,52.36541005291006,61.33564814814815,13.871693121693125,0.10742063492063497,3.999107142857145,89.6320601851852,16.042989417989418,1011.299603174603,2014-01-06
2014,1,7,41.31018518518518,243.99702380952377,-2.817791005291005,0.10742063492063497,5.696726190476189,54.126289682539685,5.716600529100529,1020.6448412698413,2014-01-07
2014,1,8,64.23941798941799,29.36739417989418,2.9001322751322753,0.10742063492063497,4.063095238095239,74.85006613756612,7.298611111111112,1020.6613756613757,2014-01-08
2014,1,9,53.717261904761905,45.058201058201064,14.673611111111112,0.10575396825396827,3.898809523809522,95.08557870370369,16.042328042328048,1019.4510582010583,2014-01-09
2014,1,10,48.21560846560846,228.66005291005294,18.421626984126984,0.10575396825396827,2.3901785714285713,91.9774404761905,20.2010582010582,1014.3452380952381,2014-01-10
2014,1,11,40.205026455026456,231.93419312169314,18.75925925925926,0.10575396825396827,2.9383928571428566,93.90122354497355,20.232473544973544,1010.0,2014-01-11
2014,1,12,28.67361111111111,342.1478174603174,11.823412698412696,0.10575396825396827,3.2931547619047596,77.69503306878306,16.943452380952383,1013.7334656084655,2014-01-12
2014,1,13,61.765211640211646,154.45833333333334,11.213955026455027,0.10575396825396827,2.541071428571429,82.46910383597883,14.950396825396822,1014.2261904761905,2014-01-13
2014,1,14,48.4265873015873,27.436838624338623,17.781415343915345,0.10575396825396827,3.1982142857142857,95.05684193121694,19.021164021164022,1009.9768518518518,2014-01-14
2014,1,15,62.35350529100529,157.51554232804233,9.762896825396828,0.10575396825396827,2.6425595238095227,79.8275892857143,14.160714285714283,1010.0,2014-01-15
2014,1,16,25.30125661375661,358.030753968254,3.7457010582010586,0.10575396825396827,4.5133928571428585,67.1537896825397,10.344576719576718,1012.03373015873,2014-01-16
2014,1,17,43.911706349206355,264.70535714285717,1.9345238095238095,0.10621428571428576,1.736904761904763,61.71834656084658,9.686507936507937,1016.871693121693,2014-01-17
2014,1,18,24.88624338624339,363.9249338624339,4.3753306878306875,0.10621428571428576,3.6922619047619047,70.06238756613757,10.566468253968253,1018.0324074074074,2014-01-18
2014,1,19,52.456018518518526,171.6385582010582,4.999338624338624,0.10621428571428576,2.5348214285714303,69.31408399470901,10.973544973544973,1018.3895502645504,2014-01-19
2014,1,20,29.84556878306878,307.0618386243386,11.055886243386242,0.10621428571428576,1.8922619047619038,86.05864417989419,14.248015873015872,1013.7731481481482,2014-01-20
2014,1,21,46.25231481481481,233.76091269841268,13.293650793650796,0.10621428571428576,3.410416666666666,90.17334986772487,15.58465608465608,1009.3683862433863,2014-01-21
2014,1,22,28.777116402116405,354.04530423280426,3.7248677248677247,0.10621428571428576,4.622023809523811,69.27092261904761,9.85350529100529,1011.8750000000001,2014-01-22
2014,1,23,28.5760582010582,355.7625661375661,0.3845899470899472,0.10621428571428576,2.476190476190475,61.98490079365079,8.345238095238097,1019.7023809523808,2014-01-23
2014,1,24,52.95271164021167,215.98644179894177,0.1071428571428571,0.10621428571428576,4.360416666666667,57.020307539682534,8.927248677248679,1021.7427248677249,2014-01-24
2014,1,25,41.1686507936508,284.3111772486772,4.16931216931217,0.10574603174603175,2.381250000000002,68.2248544973545,10.568121693121695,1017.0833333333334,2014-01-25
