utc_datetime,respondent_id_ferc714,demand_mwh
2019-02-01,6288,47988.0
2019-02-02,6288,42744.0
2019-02-03,6288,41696.0
2019-02-04,6288,43390.0
2019-02-05,6288,44644.0
2019-02-06,6288,45595.0
2019-02-07,6288,47034.0
2019-02-08,6288,46546.0
2019-02-09,6288,43607.0
2019-02-10,6288,44142.0
2019-02-11,6288,48955.0
2019-02-12,6288,52213.0
2019-02-13,6288,46057.0
2019-02-14,6288,49218.0
2019-02-15,6288,44997.0
2019-02-16,6288,43985.0
2019-02-17,6288,46230.0
2019-02-18,6288,52746.0
2019-02-19,6288,54268.0
2019-02-20,6288,55664.0
2019-02-21,6288,54394.0
2019-02-22,6288,56163.0
2019-02-23,6288,55053.0
2019-02-24,6288,54455.0
2019-02-25,6288,48320.0
2019-02-26,6288,45164.0
2019-02-27,6288,46684.0
2019-02-28,6288,48195.0
2019-03-01,6288,49502.0
2019-03-02,6288,49045.0
2019-03-03,6288,48185.0
2019-03-04,6288,51943.0
2019-03-05,6288,44531.0
2019-03-06,6288,50235.0
2019-03-07,6288,51352.0
2019-03-08,6288,45583.0
2019-03-09,6288,45749.0
2019-03-10,6288,49733.0
2019-03-11,6288,51896.0
2019-03-12,6288,49213.0
2019-03-13,6288,47624.0
2019-03-14,6288,50891.0
2019-03-15,6288,54248.0
2019-03-16,6288,52021.0
2019-03-17,6288,44587.0
2019-03-18,6288,43320.0
2019-03-19,6288,43547.0
2019-03-20,6288,43827.0
2019-03-21,6288,43777.0
2019-03-22,6288,43899.0
2019-03-23,6288,43521.0
2019-03-24,6288,43470.0
2019-03-25,6288,49195.0
2019-03-26,6288,51423.0
2019-03-27,6288,46275.0
2019-03-28,6288,44725.0
2019-03-29,6288,46163.0
2019-03-30,6288,46978.0
2019-03-31,6288,49222.0
2019-04-01,6288,47759.0
2019-04-02,6288,46344.0
2019-04-03,6288,46093.0
2019-04-04,6288,49390.0
2019-04-05,6288,53741.0
2019-04-06,6288,54446.0
2019-04-07,6288,54619.0
2019-04-08,6288,57808.0
2019-04-09,6288,56281.0
2019-04-10,6288,52517.0
2019-04-11,6288,54472.0
2019-04-12,6288,58410.0
2019-04-13,6288,58541.0
2019-04-14,6288,59801.0
2019-04-15,6288,53304.0
2019-04-16,6288,48080.0
2019-04-17,6288,51897.0
2019-04-18,6288,57467.0
2019-04-19,6288,57567.0
2019-04-20,6288,42686.0
2019-04-21,6288,42240.0
2019-04-22,6288,45890.0
2019-04-23,6288,49916.0
2019-04-24,6288,53836.0
2019-04-25,6288,54874.0
2019-04-26,6288,54548.0
2019-04-27,6288,50360.0
2019-04-28,6288,53130.0
2019-04-29,6288,58397.0
2019-04-30,6288,61362.0
2019-05-01,6288,62036.0
2019-05-02,6288,60649.0
2019-05-03,6288,58710.0
2019-05-04,6288,59332.0
2019-05-05,6288,57995.0
2019-05-06,6288,59182.0
2019-05-07,6288,62212.0
2019-05-08,6288,64694.0
2019-05-09,6288,61531.0
2019-05-10,6288,61765.0
2019-05-11,6288,61880.0
2019-05-12,6288,63583.0
2019-05-13,6288,62445.0
2019-05-14,6288,55788.0
2019-05-15,6288,58461.0
2019-05-16,6288,61352.0
2019-05-17,6288,61636.0
2019-05-18,6288,59130.0
2019-05-19,6288,60111.0
2019-05-20,6288,65723.0
2019-05-21,6288,68282.0
2019-05-22,6288,70466.0
2019-05-23,6288,65914.0
2019-05-24,6288,64191.0
2019-05-25,6288,64192.0
2019-05-26,6288,64440.0
2019-05-27,6288,67515.0
2019-05-28,6288,72390.0
2019-05-29,6288,71894.0
2019-05-30,6288,72209.0
2019-05-31,6288,73754.0
2019-06-01,6288,71316.0
2019-06-02,6288,69018.0
2019-06-03,6288,72404.0
2019-06-04,6288,73821.0
2019-06-05,6288,69819.0
2019-06-06,6288,67372.0
2019-06-07,6288,68095.0
2019-06-08,6288,65600.0
2019-06-09,6288,61417.0
2019-06-10,6288,57863.0
2019-06-11,6288,63499.0
2019-06-12,6288,65724.0
2019-06-13,6288,64735.0
2019-06-14,6288,58870.0
2019-06-15,6288,60141.0
2019-06-16,6288,58748.0
2019-06-17,6288,58869.0
2019-06-18,6288,63266.0
2019-06-19,6288,65302.0
2019-06-20,6288,68097.0
2019-06-21,6288,73978.0
2019-06-22,6288,70571.0
2019-06-23,6288,70628.0
2019-06-24,6288,73258.0
2019-06-25,6288,76443.0
2019-06-26,6288,77635.0
2019-06-27,6288,73879.0
2019-06-28,6288,72148.0
2019-06-29,6288,60779.0
2019-06-30,6288,60980.0
2019-07-01,6288,71606.0
2019-07-02,6288,74553.0
2019-07-03,6288,73614.0
2019-07-04,6288,67707.0
2019-07-05,6288,65314.0
2019-07-06,6288,63551.0
2019-07-07,6288,57612.0
2019-07-08,6288,59954.0
2019-07-09,6288,61726.0
2019-07-10,6288,61817.0
2019-07-11,6288,64039.0
2019-07-12,6288,61350.0
2019-07-13,6288,59636.0
2019-07-14,6288,68546.0
2019-07-15,6288,72881.0
2019-07-16,6288,71106.0
2019-07-17,6288,68736.0
2019-07-18,6288,66420.0
2019-07-19,6288,66498.0
2019-07-20,6288,63895.0
2019-07-21,6288,59703.0
2019-07-22,6288,61584.0
2019-07-23,6288,62062.0
2019-07-24,6288,58785.0
2019-07-25,6288,56383.0
2019-07-26,6288,58294.0
2019-07-27,6288,58944.0
2019-07-28,6288,65490.0
2019-07-29,6288,67622.0
2019-07-30,6288,70845.0
2019-07-31,6288,72969.0
2019-08-01,6288,62667.0
2019-08-02,6288,60279.0
2019-08-03,6288,61126.0
2019-08-04,6288,67357.0
2019-08-05,6288,69532.0
2019-08-06,6288,69677.0
2019-08-07,6288,65237.0
2019-08-08,6288,65961.0
2019-08-09,6288,72580.0
2019-08-10,6288,69774.0
2019-08-11,6288,69405.0
2019-08-12,6288,71838.0
2019-08-13,6288,67164.0
2019-08-14,6288,68508.0
2019-08-15,6288,63786.0
2019-08-16,6288,58261.0
2019-08-17,6288,55172.0
2019-08-18,6288,59177.0
2019-08-19,6288,65505.0
2019-08-20,6288,66734.0
2019-08-21,6288,69081.0
2019-08-22,6288,72273.0
2019-08-23,6288,72086.0
2019-08-24,6288,70409.0
2019-08-25,6288,72492.0
2019-08-26,6288,75070.0
2019-08-27,6288,66056.0
2019-08-28,6288,69596.0
2019-08-29,6288,72802.0
2019-08-30,6288,72543.0
2019-08-31,6288,65104.0
2019-09-01,6288,63498.0
2019-09-02,6288,61000.0
2019-09-03,6288,64973.0
2019-09-04,6288,66945.0
2019-09-05,6288,75577.0
2019-09-06,6288,76679.0
2019-09-07,6288,67941.0
2019-09-08,6288,67589.0
2019-09-09,6288,72642.0
2019-09-10,6288,72789.0
2019-09-11,6288,71857.0
2019-09-12,6288,70703.0
2019-09-13,6288,69387.0
2019-09-14,6288,65248.0
2019-09-15,6288,64473.0
2019-09-16,6288,67752.0
2019-09-17,6288,71099.0
2019-09-18,6288,68423.0
2019-09-19,6288,63546.0
2019-09-20,6288,59996.0
2019-09-21,6288,58118.0
2019-09-22,6288,58767.0
2019-09-23,6288,59000.0
2019-09-24,6288,61628.0
2019-09-25,6288,63299.0
2019-09-26,6288,64172.0
2019-09-27,6288,65131.0
2019-09-28,6288,64704.0
2019-09-29,6288,64464.0
2019-09-30,6288,66459.0
2019-10-01,6288,65564.0
2019-10-02,6288,63627.0
2019-10-03,6288,63181.0
2019-10-04,6288,63611.0
2019-10-05,6288,64263.0
2019-10-06,6288,58714.0
2019-10-07,6288,60467.0
2019-10-08,6288,60757.0
2019-10-09,6288,57805.0
2019-10-10,6288,59719.0
2019-10-11,6288,60600.0
2019-10-12,6288,56735.0
2019-10-13,6288,55940.0
2019-10-14,6288,61167.0
2019-10-15,6288,62197.0
2019-10-16,6288,63968.0
2019-10-17,6288,61237.0
2019-10-18,6288,52511.0
2019-10-19,6288,54282.0
2019-10-20,6288,58999.0
2019-10-21,6288,58220.0
2019-10-22,6288,63442.0
2019-10-23,6288,57547.0
2019-10-24,6288,58774.0
2019-10-25,6288,63075.0
2019-10-26,6288,60500.0
2019-10-27,6288,61092.0
2019-10-28,6288,64726.0
2019-10-29,6288,66707.0
2019-10-30,6288,64248.0
2019-10-31,6288,66310.0
2019-11-01,6288,59966.0
2019-11-02,6288,53170.0
2019-11-03,6288,48298.0
2019-11-04,6288,52358.0
2019-11-05,6288,58297.0
2019-11-06,6288,56698.0
2019-11-07,6288,58487.0
2019-11-08,6288,56053.0
2019-11-09,6288,46604.0
2019-11-10,6288,42552.0
2019-11-11,6288,47467.0
2019-11-12,6288,51651.0
2019-11-13,6288,45491.0
2019-11-14,6288,44598.0
2019-11-15,6288,46580.0
2019-11-16,6288,41737.0
2019-11-17,6288,43806.0
2019-11-18,6288,45789.0
2019-11-19,6288,43722.0
2019-11-20,6288,45131.0
2019-11-21,6288,44872.0
2019-11-22,6288,44772.0
2019-11-23,6288,43641.0
2019-11-24,6288,43141.0
2019-11-25,6288,44119.0
2019-11-26,6288,45606.0
2019-11-27,6288,45912.0
2019-11-28,6288,45695.0
2019-11-29,6288,40944.0
2019-11-30,6288,43265.0
2019-12-01,6288,45401.0
2019-12-02,6288,46904.0
2019-12-03,6288,50604.0
2019-12-04,6288,50610.0
2019-12-05,6288,50161.0
2019-12-06,6288,50206.0
2019-12-07,6288,46035.0
2019-12-08,6288,44163.0
2019-12-09,6288,46892.0
2019-12-10,6288,48594.0
2019-12-11,6288,50481.0
2019-12-12,6288,47196.0
2019-12-13,6288,47475.0
2019-12-14,6288,45730.0
2019-12-15,6288,42712.0
2019-12-16,6288,47144.0
2019-12-17,6288,51203.0
2019-12-18,6288,45977.0
2019-12-19,6288,50918.0
2019-12-20,6288,46797.0
2019-12-21,6288,43089.0
2019-12-22,6288,42936.0
2019-12-23,6288,44252.0
2019-12-24,6288,43731.0
2019-12-25,6288,42876.0
2019-12-26,6288,43905.0
2019-12-27,6288,45841.0
2019-12-28,6288,46087.0
2019-12-29,6288,48421.0
2019-12-30,6288,49408.0
2019-12-31,6288,44659.0
2020-01-01,1310,9422.0
