Wind Speed,Pressure,is_weekend,day_of_week,Month,month,Relative Humidity,season,DHI,Surface Albedo,Dew Point,Temperature
2.3708333333333336,1015.9577546296296,1,6,1,1,82.57083622685187,0,39.242476851851855,0.102763888888889,15.336805555555555,19.25028935185185
2.245833333333333,1014.6412037037036,0,0,1,1,88.51462094907406,0,43.31336805555557,0.102763888888889,18.695601851851844,21.257812500000004
2.84375,1010.0,0,1,1,1,92.7676707175926,0,61.31655092592592,0.102763888888889,20.064525462962955,21.7025462962963
2.572916666666666,1009.4704861111112,0,2,1,1,86.4173263888889,0,39.81655092592592,0.102763888888889,16.66869212962963,19.6958912037037
1.6937500000000014,1009.968171296296,0,3,1,1,84.13171875000002,0,46.27835648148149,0.102763888888889,14.235821759259254,17.81076388888889
2.0375,1010.0,0,4,1,1,81.97701099537036,0,31.772569444444443,0.102763888888889,15.14351851851852,19.38628472222222
6.302083333333336,1014.4618055555557,1,5,1,1,87.05272858796296,0,39.255497685185176,0.102763888888889,11.47771990740741,14.177951388888884
5.449999999999998,1029.1261574074072,1,6,1,1,68.1624710648148,0,26.51591435185186,0.1021822916666667,0.0309606481481481,6.287905092592591
4.110416666666666,1029.3749999999998,0,0,1,1,71.6594675925926,0,28.64178240740741,0.0999722222222221,4.3272569444444455,10.331018518518524
2.8916666666666675,1022.589699074074,0,1,1,1,80.7012008101852,0,45.82175925925926,0.0999722222222221,9.740162037037036,14.065393518518515
2.85,1020.0,0,2,1,1,80.80093460648148,0,41.50462962962963,0.0999722222222221,12.36863425925926,16.734085648148138
2.3875,1020.0,0,3,1,1,80.31917245370369,0,27.73003472222223,0.0999722222222221,13.72916666666667,18.20023148148149
2.875,1020.5671296296296,0,4,1,1,86.3775636574074,0,58.89062500000001,0.0999722222222221,16.059027777777782,19.094618055555543
2.75,1020.0,1,5,1,1,81.29759837962963,0,51.195601851851855,0.0999722222222221,15.089699074074076,19.23987268518518
2.1250000000000004,1019.8900462962962,1,6,1,1,76.73126446759262,0,68.60069444444444,0.0999722222222221,13.719328703703708,19.06568287037037
2.9187500000000006,1019.9537037037036,0,0,1,1,75.91074074074074,0,70.88049768518519,0.1001718749999999,14.638888888888893,19.91695601851852
2.0937500000000004,1019.800347222222,0,1,1,1,81.42430844907406,0,62.578703703703695,0.1009305555555555,15.377604166666666,19.608506944444446
1.308333333333333,1015.847800925926,0,2,1,1,83.87225694444444,0,43.97280092592592,0.1009305555555555,15.999421296296292,19.54716435185185
1.2875,1010.0,0,3,1,1,83.89999999999999,0,41.98755787037037,0.1009305555555555,16.039062500000004,19.652777777777786
2.5041666666666678,1010.0,0,4,1,1,86.76280381944444,0,56.104456018518505,0.1009305555555555,17.357060185185183,20.280381944444443
3.6854166666666655,1007.3234953703704,1,5,1,1,84.43396701388887,0,36.758101851851855,0.1009305555555555,17.31915509259259,20.869502314814813
6.895833333333335,998.888888888889,1,6,1,1,90.72476851851852,0,66.75491898148148,0.1009305555555555,20.081018518518515,22.230613425925924
7.704166666666667,998.515625,0,0,1,1,70.92868923611111,0,68.61168981481482,0.1009305555555555,12.931712962962967,18.89554398148148
3.916666666666668,1007.5839120370368,0,1,1,1,75.02460069444446,0,28.63252314814815,0.1015034722222223,11.92418981481481,17.304976851851848
2.5854166666666667,1010.0,0,2,1,1,87.35087962962966,0,31.564814814814813,0.1036805555555556,15.258969907407414,18.09143518518519
3.372916666666665,1010.0,0,3,1,1,90.47283564814812,0,67.79108796296296,0.1036805555555556,18.07320601851853,20.151041666666668
3.779166666666665,1010.8391203703704,0,4,1,1,62.08331307870369,0,68.57783564814814,0.1036805555555556,7.641493055555556,15.945023148148143
3.7375,1014.765625,1,5,1,1,60.61957175925928,0,59.02951388888891,0.1036805555555556,4.203414351851852,12.456886574074076
2.714583333333333,1013.7644675925924,1,6,1,1,80.96658564814817,0,51.11747685185185,0.1036805555555556,9.056712962962964,12.956886574074074
3.9291666666666663,1017.4826388888888,0,0,1,1,57.10886284722222,0,28.321759259259256,0.1036805555555556,4.243055555555553,13.610532407407408
1.3083333333333338,1019.9479166666664,0,1,1,1,70.26061342592592,0,30.53240740740741,0.1036805555555556,8.196469907407408,14.50752314814815
1.4125000000000008,1019.2274305555552,0,2,2,2,74.9401591435185,0,32.41550925925926,0.1036284722222222,9.978587962962964,15.824074074074078
1.8874999999999995,1019.2071759259258,0,3,2,2,78.61359375000004,0,41.88165509259259,0.1034305555555556,11.774594907407408,16.59114583333334
1.9270833333333324,1019.085648148148,0,4,2,2,79.9561284722222,0,38.48697916666667,0.1034305555555556,12.792824074074074,17.42332175925925
2.679166666666668,1019.2592592592592,1,5,2,2,82.8305642361111,0,47.42129629629631,0.1034305555555556,13.824363425925926,17.54832175925926
2.4208333333333343,1018.3854166666664,1,6,2,2,80.4669212962963,0,48.45630787037037,0.1034305555555556,11.54195601851852,16.166666666666668
1.9833333333333345,1015.7552083333331,0,0,2,2,72.84021412037039,0,40.06886574074074,0.1034305555555556,11.62586805555556,18.169560185185187
3.522916666666667,1010.0,0,1,2,2,86.46252314814814,0,48.63831018518519,0.1034305555555556,17.19415509259259,20.25057870370371
3.533333333333333,1010.0,0,2,2,2,91.06521412037038,0,58.72280092592592,0.1034305555555556,18.79369212962964,20.831597222222214
4.662500000000002,1012.5491898148148,0,3,2,2,74.47509259259256,0,45.91724537037037,0.1034768518518518,14.643807870370368,20.362847222222225
