,id_x,plant_id_eia_x,generator_id_x,report_date_x,net_generation_mwh,plant_generator_id,utility_id_eia,id_y,plant_id_eia_y,generator_id_y,report_date_y,energy_source_code_1,operational_status,capacity_mw
207616,207617,7873,2D,5/1/14,62892,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
207617,207618,7873,2D,6/1/14,65814,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
207618,207619,7873,2D,7/1/14,62550,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
207619,207620,7873,2D,8/1/14,81565,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
207620,207621,7873,2D,9/1/14,65058,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
207621,207622,7873,2D,10/1/14,66499,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
207622,207623,7873,2D,11/1/14,19338,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
207623,207624,7873,2D,12/1/14,55215,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
207624,207625,7873,2ST,1/1/14,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207625,207626,7873,2ST,2/1/14,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207626,207627,7873,2ST,3/1/14,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207627,207628,7873,2ST,4/1/14,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207628,207629,7873,2ST,5/1/14,145309,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207629,207630,7873,2ST,6/1/14,142511,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207630,207631,7873,2ST,7/1/14,134279,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207631,207632,7873,2ST,8/1/14,146370,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207632,207633,7873,2ST,9/1/14,117734,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207633,207634,7873,2ST,10/1/14,110890,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207634,207635,7873,2ST,11/1/14,42048,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
207635,207636,7873,2ST,12/1/14,94410,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
217512,217513,50633,GEN1,1/1/14,,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217513,217514,50633,GEN1,2/1/14,,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217514,217515,50633,GEN1,3/1/14,,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217515,217516,50633,GEN1,4/1/14,,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217516,217517,50633,GEN1,5/1/14,0,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217517,217518,50633,GEN1,6/1/14,0,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217518,217519,50633,GEN1,7/1/14,0,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217519,217520,50633,GEN1,8/1/14,0,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217520,217521,50633,GEN1,9/1/14,0,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217521,217522,50633,GEN1,10/1/14,0,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217522,217523,50633,GEN1,11/1/14,0,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217523,217524,50633,GEN1,12/1/14,0,50633_GEN1,3102,15884,50633,GEN1,1/1/20,WH,existing,36.9
217524,217525,50633,GEN2,1/1/14,,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217525,217526,50633,GEN2,2/1/14,,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217526,217527,50633,GEN2,3/1/14,,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217527,217528,50633,GEN2,4/1/14,,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217528,217529,50633,GEN2,5/1/14,0,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217529,217530,50633,GEN2,6/1/14,0,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217530,217531,50633,GEN2,7/1/14,0,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217531,217532,50633,GEN2,8/1/14,0,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217532,217533,50633,GEN2,9/1/14,0,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217533,217534,50633,GEN2,10/1/14,0,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217534,217535,50633,GEN2,11/1/14,0,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
217535,217536,50633,GEN2,12/1/14,0,50633_GEN2,3102,15883,50633,GEN2,1/1/20,WH,existing,45
228336,228337,55292,CTG1,1/1/14,,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228337,228338,55292,CTG1,2/1/14,,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228338,228339,55292,CTG1,3/1/14,,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228339,228340,55292,CTG1,4/1/14,,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228340,228341,55292,CTG1,5/1/14,30297,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228341,228342,55292,CTG1,6/1/14,17239,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228342,228343,55292,CTG1,7/1/14,14981,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228343,228344,55292,CTG1,8/1/14,27543,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228344,228345,55292,CTG1,9/1/14,8315,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228345,228346,55292,CTG1,10/1/14,1050,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228346,228347,55292,CTG1,11/1/14,17935,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228347,228348,55292,CTG1,12/1/14,8860,55292_CTG1,2929,12549,55292,CTG1,1/1/20,NG,existing,210.8
228348,228349,55292,CTG2,1/1/14,,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228349,228350,55292,CTG2,2/1/14,,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228350,228351,55292,CTG2,3/1/14,,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228351,228352,55292,CTG2,4/1/14,,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228352,228353,55292,CTG2,5/1/14,37993,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228353,228354,55292,CTG2,6/1/14,21106,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228354,228355,55292,CTG2,7/1/14,19639,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228355,228356,55292,CTG2,8/1/14,27263,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228356,228357,55292,CTG2,9/1/14,6413,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228357,228358,55292,CTG2,10/1/14,1301,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228358,228359,55292,CTG2,11/1/14,16631,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228359,228360,55292,CTG2,12/1/14,8080,55292_CTG2,2929,12548,55292,CTG2,1/1/20,NG,existing,210.8
228360,228361,55292,CTG3,1/1/14,,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228361,228362,55292,CTG3,2/1/14,,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228362,228363,55292,CTG3,3/1/14,,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228363,228364,55292,CTG3,4/1/14,,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228364,228365,55292,CTG3,5/1/14,37027,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228365,228366,55292,CTG3,6/1/14,17870,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228366,228367,55292,CTG3,7/1/14,16378,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228367,228368,55292,CTG3,8/1/14,25734,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228368,228369,55292,CTG3,9/1/14,7804,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228369,228370,55292,CTG3,10/1/14,306,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228370,228371,55292,CTG3,11/1/14,16628,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228371,228372,55292,CTG3,12/1/14,5133,55292_CTG3,2929,12547,55292,CTG3,1/1/20,NG,existing,210.8
228372,228373,55292,STG1,1/1/14,71502,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228373,228374,55292,STG1,2/1/14,22955,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228374,228375,55292,STG1,3/1/14,27160,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228375,228376,55292,STG1,4/1/14,3306,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228376,228377,55292,STG1,5/1/14,55254,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228377,228378,55292,STG1,6/1/14,28896,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228378,228379,55292,STG1,7/1/14,25285,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228379,228380,55292,STG1,8/1/14,42942,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228380,228381,55292,STG1,9/1/14,11648,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228381,228382,55292,STG1,10/1/14,711,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228382,228383,55292,STG1,11/1/14,25070,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228383,228384,55292,STG1,12/1/14,10974,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
228384,228385,55293,CTG1,1/1/14,,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228385,228386,55293,CTG1,2/1/14,,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228386,228387,55293,CTG1,3/1/14,,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228387,228388,55293,CTG1,4/1/14,,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228388,228389,55293,CTG1,5/1/14,75175,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228389,228390,55293,CTG1,6/1/14,52634,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228390,228391,55293,CTG1,7/1/14,64533,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228391,228392,55293,CTG1,8/1/14,96219,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228392,228393,55293,CTG1,9/1/14,12307,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228393,228394,55293,CTG1,10/1/14,59596,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228394,228395,55293,CTG1,11/1/14,60210,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228395,228396,55293,CTG1,12/1/14,92854,55293_CTG1,29122,12545,55293,CTG1,1/1/20,NG,existing,210
228396,228397,55293,CTG2,1/1/14,,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228397,228398,55293,CTG2,2/1/14,,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228398,228399,55293,CTG2,3/1/14,,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228399,228400,55293,CTG2,4/1/14,,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228400,228401,55293,CTG2,5/1/14,91315,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228401,228402,55293,CTG2,6/1/14,84450,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228402,228403,55293,CTG2,7/1/14,91568,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228403,228404,55293,CTG2,8/1/14,85237,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228404,228405,55293,CTG2,9/1/14,80301,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228405,228406,55293,CTG2,10/1/14,90643,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228406,228407,55293,CTG2,11/1/14,96662,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228407,228408,55293,CTG2,12/1/14,110593,55293_CTG2,29122,12544,55293,CTG2,1/1/20,NG,existing,210
228408,228409,55293,CTG3,1/1/14,,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228409,228410,55293,CTG3,2/1/14,,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228410,228411,55293,CTG3,3/1/14,,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228411,228412,55293,CTG3,4/1/14,,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228412,228413,55293,CTG3,5/1/14,58201,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228413,228414,55293,CTG3,6/1/14,55282,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228414,228415,55293,CTG3,7/1/14,64165,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228415,228416,55293,CTG3,8/1/14,67255,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228416,228417,55293,CTG3,9/1/14,41195,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228417,228418,55293,CTG3,10/1/14,70768,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228418,228419,55293,CTG3,11/1/14,62454,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228419,228420,55293,CTG3,12/1/14,97125,55293_CTG3,29122,12543,55293,CTG3,1/1/20,NG,existing,210
228420,228421,55293,STG1,1/1/14,137795,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228421,228422,55293,STG1,2/1/14,102106,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228422,228423,55293,STG1,3/1/14,109536,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228423,228424,55293,STG1,4/1/14,16762,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228424,228425,55293,STG1,5/1/14,122700,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228425,228426,55293,STG1,6/1/14,107234,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228426,228427,55293,STG1,7/1/14,123037,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228427,228428,55293,STG1,8/1/14,144160,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228428,228429,55293,STG1,9/1/14,65382,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228429,228430,55293,STG1,10/1/14,112336,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228430,228431,55293,STG1,11/1/14,109036,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
228431,228432,55293,STG1,12/1/14,157953,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
238320,238321,136,1,1/1/15,311488,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238321,238322,136,1,2/1/15,192341,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238322,238323,136,1,3/1/15,-2539,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238323,238324,136,1,4/1/15,136737,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238324,238325,136,1,5/1/15,371790,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238325,238326,136,1,6/1/15,375189,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238326,238327,136,1,7/1/15,368841,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238327,238328,136,1,8/1/15,359732,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238328,238329,136,1,9/1/15,348749,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238329,238330,136,1,10/1/15,360833,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238330,238331,136,1,11/1/15,322831,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238331,238332,136,1,12/1/15,389288,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
238332,238333,136,2,1/1/15,311419,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238333,238334,136,2,2/1/15,306810,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238334,238335,136,2,3/1/15,367986,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238335,238336,136,2,4/1/15,339464,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238336,238337,136,2,5/1/15,330888,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238337,238338,136,2,6/1/15,363166,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238338,238339,136,2,7/1/15,364718,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238339,238340,136,2,8/1/15,358429,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238340,238341,136,2,9/1/15,344377,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238341,238342,136,2,10/1/15,393400,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238342,238343,136,2,11/1/15,361642,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
238343,238344,136,2,12/1/15,366635,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
240768,240769,645,ST1,1/1/15,172923,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240769,240770,645,ST1,2/1/15,,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240770,240771,645,ST1,3/1/15,218619,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240771,240772,645,ST1,4/1/15,252349,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240772,240773,645,ST1,5/1/15,224991,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240773,240774,645,ST1,6/1/15,218554,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240774,240775,645,ST1,7/1/15,196231,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240775,240776,645,ST1,8/1/15,71912,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240776,240777,645,ST1,9/1/15,0,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240777,240778,645,ST1,10/1/15,0,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240778,240779,645,ST1,11/1/15,39542,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240779,240780,645,ST1,12/1/15,188566,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
240780,240781,645,ST2,1/1/15,69574,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240781,240782,645,ST2,2/1/15,,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240782,240783,645,ST2,3/1/15,102284,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240783,240784,645,ST2,4/1/15,203080,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240784,240785,645,ST2,5/1/15,152610,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240785,240786,645,ST2,6/1/15,4,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240786,240787,645,ST2,7/1/15,0,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240787,240788,645,ST2,8/1/15,32495,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240788,240789,645,ST2,9/1/15,199727,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240789,240790,645,ST2,10/1/15,172338,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240790,240791,645,ST2,11/1/15,188364,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240791,240792,645,ST2,12/1/15,204972,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
240792,240793,645,ST3,1/1/15,118033,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240793,240794,645,ST3,2/1/15,,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240794,240795,645,ST3,3/1/15,0,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240795,240796,645,ST3,4/1/15,182744,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240796,240797,645,ST3,5/1/15,284110,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240797,240798,645,ST3,6/1/15,253297,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240798,240799,645,ST3,7/1/15,257420,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240799,240800,645,ST3,8/1/15,266585,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240800,240801,645,ST3,9/1/15,154930,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240801,240802,645,ST3,10/1/15,241831,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240802,240803,645,ST3,11/1/15,151651,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240803,240804,645,ST3,12/1/15,215976,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
240804,240805,645,ST4,1/1/15,281282,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240805,240806,645,ST4,2/1/15,,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240806,240807,645,ST4,3/1/15,220972,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240807,240808,645,ST4,4/1/15,227208,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240808,240809,645,ST4,5/1/15,132124,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240809,240810,645,ST4,6/1/15,279714,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240810,240811,645,ST4,7/1/15,162158,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240811,240812,645,ST4,8/1/15,307507,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240812,240813,645,ST4,9/1/15,277454,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240813,240814,645,ST4,10/1/15,184264,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240814,240815,645,ST4,11/1/15,228039,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
240815,240816,645,ST4,12/1/15,203385,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
257016,257017,7242,1CA,1/1/15,87532,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257017,257018,7242,1CA,2/1/15,77242,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257018,257019,7242,1CA,3/1/15,20364,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257019,257020,7242,1CA,4/1/15,0,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257020,257021,7242,1CA,5/1/15,17817,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257021,257022,7242,1CA,6/1/15,30189,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257022,257023,7242,1CA,7/1/15,67392,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257023,257024,7242,1CA,8/1/15,46348,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257024,257025,7242,1CA,9/1/15,73067,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257025,257026,7242,1CA,10/1/15,36316,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257026,257027,7242,1CA,11/1/15,75172,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257027,257028,7242,1CA,12/1/15,80731,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
257028,257029,7242,1CT,1/1/15,77095,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257029,257030,7242,1CT,2/1/15,70628,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257030,257031,7242,1CT,3/1/15,23307,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257031,257032,7242,1CT,4/1/15,-4977,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257032,257033,7242,1CT,5/1/15,42540,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257033,257034,7242,1CT,6/1/15,58959,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257034,257035,7242,1CT,7/1/15,66529,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257035,257036,7242,1CT,8/1/15,44762,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257036,257037,7242,1CT,9/1/15,68167,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257037,257038,7242,1CT,10/1/15,29782,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257038,257039,7242,1CT,11/1/15,73883,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257039,257040,7242,1CT,12/1/15,74539,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
257340,257341,7380,CT1,1/1/15,86356,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
257341,257342,7380,CT1,2/1/15,98572,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
257342,257343,7380,CT1,3/1/15,109157,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
257343,257344,7380,CT1,4/1/15,34894,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
257344,257345,7380,CT1,5/1/15,3718,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
257345,257346,7380,CT1,6/1/15,98046,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
257346,257347,7380,CT1,7/1/15,105886,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
257347,257348,7380,CT1,8/1/15,109565,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
